Reputation,LuFid,EinheitlicheID,Exz_gefoerdert_FJ,Profs,Mitarbeiter,Drittmitteleinnahmen,Grundmittel,DiplBaMa,StudierendeGesamt,Zitationen,Publikationen,Foerderphase,FoerderungPhase1,DM_DFG_Mittel
0,34,70,0,0,0,0,,452.60001,.4526,.001,.00060000003,1,0,19.18839969497729
0,35,70,0,2.333333333333333,12.333333,.1154635287535117,.9201701072149814,32.400002,.032400001,.14819999,.0034,1,0,19.18839969497729
0,36,70,1,5.2,15.4,.2576909546397627,1.69845123103689,646.59998,.67220002,.0040000002,.0048000002,1,1,19.18839969497729
0,37,70,1,25.6,131.39999,5.313626982996166,8.704329598118715,707,.75620002,4.4772,.25659999,1,1,19.18839969497729
0,38,70,1,0,0,0,,50.599998,.0506,.034200002,.0083999997,1,1,19.18839969497729
1,39,70,1,11,34.400002,.8246530999655332,3.240008727525149,806,.80599999,.36700001,.028200001,1,1,19.18839969497729
0,41,70,0,0,1,0,,14.4,.0144,0,0,1,0,19.18839969497729
1,42,70,0,23.2,87.199997,1.24297453570821,6.218126777788295,3107,3.1070001,.0089999996,.0020000001,1,0,19.18839969497729
0,43,70,0,0,,0,,235,.235,0,0,1,0,19.18839969497729
0,44,70,0,6.6,11.6,.0480342086257546,2.637340825170758,668.40002,.85500002,.0035999999,.0099999998,1,0,19.18839969497729
0,45,70,0,7.2,18.200001,.0794079381426245,3.086445412403388,789,.84179997,.0035999999,.0099999998,1,0,19.18839969497729
0,46,70,0,9.6,25.4,.338716545161985,3.235740509825312,22,.97320002,0,0,1,0,19.18839969497729
0,47,70,0,0,,0,,413.66666,.41366667,0,.00033333333,1,0,19.18839969497729
1,48,70,1,13,49.200001,1.595416015491946,3.287725117867311,1110.4,1.1104001,.021799998,.0099999998,1,1,19.18839969497729
0,49,70,0,8.800000000000001,12.4,1.354756277732724,2.351367430939539,374.39999,.8872,.00080000004,0,1,0,19.18839969497729
0,50,70,0,0,17.799999,.0365446238168418,3.332708479641427,1006.4,1.0064,0,0,1,0,19.18839969497729
0,52,70,0,0,0,0,,,0,0,0,1,0,19.18839969497729
0,53,70,0,0,0,0,,1.6666666,.0016666666,.021,.0049999999,1,0,19.18839969497729
1,56,70,0,27,88.599998,3.399601144654599,6.572622060944223,2144.2,2.2509999,.17219999,.032000002,1,0,19.18839969497729
0,3,71,0,12.4,26,.2262591057420035,9.182896634197281,389.79999,.38979998,.00060000003,.00080000004,1,0,21.50190991782564
0,4,71,0,3.4,4.8000002,.0073609989312718,.6517488895886839,53.599998,.1102,.00060000003,0,1,0,21.50190991782564
1,5,71,0,7.2,30.200001,.0031637506935833,2.65776135574447,1451.6,1.9274,.0035999999,.0034,1,0,21.50190991782564
0,7,71,0,7.4,43.400002,.1921278653432631,2.21636421819389,258.39999,.25839999,.0035999999,.0034,1,0,21.50190991782564
0,8,71,0,0,,0,0,,0,.0023333333,.00066666666,1,0,21.50190991782564
0,10,71,0,9.199999999999999,21.799999,.1426108133141626,2.219160779833708,981.20001,.98120004,.025,.0022,1,0,21.50190991782564
0,11,71,0,12.2,4,.0867009698053547,1.916728245958605,94.400002,.2078,0,0,1,0,21.50190991782564
0,12,71,0,23.6,148.2,2.735291684513891,12.06445136032556,1296.6,1.4621999,5.9742002,.17900001,1,0,21.50190991782564
0,13,71,0,20,217.60001,7.632330577966893,12.78539686503444,763,.88099998,6.5679998,.1558,1,0,21.50190991782564
0,14,71,0,2.8,11.2,.2010456639958508,.7393671077548933,453,.45300001,.00040000002,.00060000003,1,0,21.50190991782564
0,15,71,0,0,,0,.0665407845695229,,0,.0515,.0015,1,0,21.50190991782564
0,17,71,0,6.2,30.4,.3677364239920924,2.302037035865312,1058,1.058,.010600001,.0012000001,1,0,21.50190991782564
0,18,71,0,11,13,.3944374795334907,1.644231491076489,159.2,.1868,.001,.00080000004,1,0,21.50190991782564
0,20,71,0,4.4,25.799999,.2507245173334149,2.572369205828359,588,.76159996,.0054000001,.001,1,0,21.50190991782564
0,21,71,0,13.6,46.400002,3.012714765474326,4.781733625497649,423.79999,.42379999,1.1244,.0594,1,0,21.50190991782564
0,22,71,0,8.6,28.6,.5474605858774816,3.043890177922643,1607,2.2688,.0035999999,.0034,1,0,21.50190991782564
0,23,71,0,9,32.400002,.3705918699028438,3.066242750778927,609,.8204,.0089999996,.0041999999,1,0,21.50190991782564
0,24,71,0,0,,0,.0216151577244901,,0,0,0,1,0,21.50190991782564
0,25,71,0,5.4,14.6,.1255311674662839,.3827288520762273,183.2,.197,.048799999,.0034,1,0,21.50190991782564
0,27,71,0,11.2,16.200001,.1592745928701322,2.023555337609363,143,.19060001,.001,.00080000004,1,0,21.50190991782564
0,28,71,0,1.2,2.8,.0093555428742582,.0039503385994864,495.60001,.49560001,.00060000003,.00020000001,1,0,21.50190991782564
0,29,71,0,3,7,.008778469760794,.7742350495520629,452.20001,.45220003,0,0,1,0,21.50190991782564
0,30,71,0,0,,0,0,,0,0,0,1,0,21.50190991782564
0,32,71,0,14.8,38.799999,.407308976163485,3.930891966320158,554.79999,.80240005,.2088,.0266,1,0,21.50190991782564
0,33,71,0,0,,0,.4242033498181303,0,0,0,0,1,0,21.50190991782564
0,34,71,0,21.4,10.6,.5879225396776629,3.540663742148438,427.79999,.54459995,.00060000003,.001,1,0,21.50190991782564
0,35,71,0,4.8,35,.5193786614784248,2.148547341973412,519.79999,.51980001,.41139999,.0083999997,1,0,21.50190991782564
0,36,71,0,5.6,12.2,.2484779650805642,1.813813533159702,400.79999,.47040001,.0034,.0024000001,1,0,21.50190991782564
0,37,71,1,25.6,189.2,7.583466036584005,14.05494838664334,523.20001,.56559998,10.352401,.31299999,1,1,21.50190991782564
0,38,71,0,4.2,16.799999,.2501850513381281,1.314771163465508,1063.8,1.0638001,.022,.003,1,0,21.50190991782564
0,39,71,0,7.8,21.200001,.1434121024695574,1.947167531287546,558.40002,.55840003,.23619999,.0178,1,0,21.50190991782564
0,41,71,0,0,5.4000001,.2573739225721512,1.149867251679582,58.5,.058499999,0,0,1,0,21.50190991782564
0,42,71,0,21.4,67.599998,.1107075388113081,4.41513483921096,2568.3999,2.5683999,.0038000001,.00080000004,1,0,21.50190991782564
0,43,71,0,2.666666666666667,13.333333,1.490922267085187,.0416261891161947,,0,0,0,1,0,21.50190991782564
0,44,71,0,6.6,10.4,.0125395301311224,2.647181037729091,905,1.22,.0035999999,.0034,1,0,21.50190991782564
0,45,71,0,3.4,4.1999998,.0093162514803264,.9243345460753014,218.60001,.23119999,.0035999999,.0034,1,0,21.50190991782564
0,46,71,0,1,3.4000001,0,.1076499706881947,,0,0,0,1,0,21.50190991782564
0,47,71,0,0,,0,.1331828442112557,,0,0,0,1,0,21.50190991782564
0,48,71,0,4,14.8,.1227828125827392,1.181046209138462,896.20001,.9964,.0138,.0027999999,1,0,21.50190991782564
0,49,71,0,8.6,13.4,.1112636933891672,2.961458220913488,720.79999,.9598,.00040000002,0,1,0,21.50190991782564
0,50,71,0,0,,1.392952852350373,2.71085728304486,0,0,0,0,1,0,21.50190991782564
0,55,71,0,0,,0,.0971067143274946,,0,0,0,1,0,21.50190991782564
0,56,71,0,19.6,72,.4811939564791028,5.779074702240462,2785.6001,2.7856002,.023600001,.0049999999,1,0,21.50190991782564
0,3,72,0,1.2,1.8,.0085812356960696,.1480745107152959,6.1999998,.0061999997,.00020000001,.00080000004,1,0,25.91807734406447
0,4,72,0,3,3,.0011102170138019,.7435182499295543,6.8000002,.074199997,0,0,1,0,25.91807734406447
0,5,72,0,3.6,8.6000004,.0039503385994864,1.236774183835956,197.60001,.92559999,.0014,.00060000003,1,0,25.91807734406447
0,7,72,0,7,12,.2750630074455254,1.535133802743901,136.8,.13680001,.0014,.00060000003,1,0,25.91807734406447
1,12,72,1,22.8,165.39999,9.378883979152222,8.248634391009057,987.40002,1.2414,10.5636,.31779999,1,1,25.91807734406447
0,13,72,1,19.2,140.8,3.520055634437727,7.917590171993123,425.20001,.45899999,4.8866,.1716,1,1,25.91807734406447
0,14,72,0,0,,0,0,,0,0,0,1,0,25.91807734406447
0,16,72,0,0,,0,,0,.001,.24699999,.0060000001,1,0,25.91807734406447
0,17,72,0,5,8.6000004,.0739199418866779,2.150932929113232,516,.51640004,.026000001,.0020000001,1,0,25.91807734406447
0,18,72,0,2,3,.0008241758239329,.3879820795223228,7.8000002,.033,.00020000001,.00020000001,1,0,25.91807734406447
0,20,72,0,7,16.4,.222459463352278,1.913543796502603,280.60001,.4052,.0052,.00040000002,1,0,25.91807734406447
0,21,72,0,8,15,.4953410530025807,1.930476755845732,64.199997,.064199999,.51820004,.028200001,1,0,25.91807734406447
0,22,72,0,10.4,16,.4621955886591231,2.328126705619909,342.79999,1.1696,.0014,.00060000003,1,0,25.91807734406447
0,23,72,0,10.2,10.2,.3272097188478201,1.648243514611673,182,.25060001,.0046000001,.0012000001,1,0,25.91807734406447
0,25,72,0,8.800000000000001,36.599998,.8534648180699124,2.333435917576676,587.79999,.59679997,.088199995,.0060000001,1,0,25.91807734406447
0,27,72,0,15,19.799999,.4639344328940665,2.653781334973754,127.6,.21439999,.00020000001,.00020000001,1,0,25.91807734406447
0,28,72,0,1,1,0,,71.400002,.071400002,.0012000001,0,1,0,25.91807734406447
0,29,72,0,2.8,3.8,.2310243617287475,.4376711416892705,114,.114,.00040000002,0,1,0,25.91807734406447
0,31,72,0,0,,0,,219.8,.21980001,.43599999,.025799999,1,0,25.91807734406447
0,32,72,0,13.6,25,.2593914887231065,3.308904918703395,172.8,.4682,.15899999,.022,1,0,25.91807734406447
0,33,72,0,0,0,.0557031318470859,.1038191704638365,,0,0,0,1,0,25.91807734406447
0,34,72,0,3,5.8000002,.2205395013304808,.727639983183707,78.599998,.18080001,.00020000001,.00020000001,1,0,25.91807734406447
0,35,72,0,5,43.200001,1.06524170617494,2.424014862365752,377.20001,.37720001,.4226,.011,1,0,25.91807734406447
0,36,72,0,3,4.8000002,.028877019139499,.6975027851010841,79.199997,.086000003,.0014,0,1,0,25.91807734406447
0,37,72,0,23.6,155.39999,6.931367079239728,6.033125443631505,526,.54640001,4.204,.20460001,1,0,25.91807734406447
0,38,72,0,2.4,3,.0635958885281609,1.025138645245626,270.39999,.27039999,.047599997,.001,1,0,25.91807734406447
0,39,72,0,9,68.599998,2.339058479029949,2.499447413601653,456,.456,.56640005,.047599997,1,0,25.91807734406447
0,41,72,0,0,0,0,,,0,0,0,1,0,25.91807734406447
0,42,72,0,19.8,49.799999,.1033147491170159,4.48814743871484,1536.2,1.5361999,.0096000005,.00080000004,1,0,25.91807734406447
0,44,72,0,5.2,5.8000002,.0167602669208275,1.214714017023172,64.400002,.1726,.0014,.00060000003,1,0,25.91807734406447
0,45,72,0,1.8,.80000001,.0555282291378672,.5854230188413809,21.799999,.022600001,.0014,.00060000003,1,0,25.91807734406447
0,46,72,0,4.2,5.5999999,.0032967032957315,.9658682434071286,120.4,1.0272,0,0,1,0,25.91807734406447
0,48,72,0,1.4,2,0,,133.60001,.1952,.0046000001,0,1,0,25.91807734406447
0,49,72,0,1.4,4.1999998,.1814080779652246,.9196691689592867,30.6,.13500001,.00020000001,0,1,0,25.91807734406447
0,50,72,0,.2,2.2,0,.2771671978368481,0,.0070000002,0,0,1,0,25.91807734406447
0,51,72,0,0,,0,,44,.044,.012,0,1,0,25.91807734406447
0,56,72,0,13,61.799999,.658354774647148,3.979359233667939,1591.4,1.5918001,.065800004,.0082,1,0,25.91807734406447
0,2,73,0,24.4,137,5.79745157388786,14.89883253147381,381.39999,.40739998,.6038,.0506,1,0,11.3088788731594
0,3,73,0,0,0,0,,41.799999,.0418,.0022,.0020000001,1,0,11.3088788731594
0,4,73,0,2,5.1999998,.2415621352686995,.5523631463118547,6,.032000002,0,.00020000001,1,0,11.3088788731594
1,5,73,1,8,21.200001,.220628391264816,2.559258040872902,494.60001,1.0086,.0096000005,.0016000001,1,1,11.3088788731594
0,7,73,0,2,3,.0997835233476233,.4146878622759591,25,.025,.0096000005,.0016000001,1,0,11.3088788731594
0,11,73,0,1,0,0,,,0,0,0,1,0,11.3088788731594
0,12,73,0,23,85.400002,3.532399318796925,9.253315978527604,571.40002,.85780001,4.5226002,.18560001,1,0,11.3088788731594
0,13,73,0,8,48.799999,.9945480471344156,5.247418193324089,121.4,.20119999,1.2221999,.046,1,0,11.3088788731594
0,14,73,0,2,1.8,.0201122164651972,.5861035740373031,115.8,.1158,.00020000001,.00040000002,1,0,11.3088788731594
0,16,73,0,14.4,56.799999,.6766767041845608,5.383186572551407,1201.4,1.2578001,.3752,.034599997,1,0,11.3088788731594
0,17,73,0,7.2,14.4,.0833408923284571,2.078036610017498,701,.70480001,.0099999998,.0024000001,1,0,11.3088788731594
0,18,73,0,4,2.5999999,.0061130050854676,.5963970678767689,8.8000002,.096000001,.00040000002,.00040000002,1,0,11.3088788731594
0,20,73,0,6.2,9.8000002,.1181504481626212,1.795436571024305,219.8,.28239998,.0099999998,.00060000003,1,0,11.3088788731594
0,21,73,0,3,9.3999996,.2544383875897772,1.288121431640631,38.400002,.038400002,.41859999,.018200001,1,0,11.3088788731594
0,22,73,0,14.2,23.4,.9184255301594889,2.654552122546818,385.20001,1.3839999,.0096000005,.0016000001,1,0,11.3088788731594
0,23,73,0,11.8,28.6,1.026200127820031,1.885516028608054,316,.4612,.0061999997,.001,1,0,11.3088788731594
0,25,73,0,2.2,4.8000002,.0041189931341134,.8027581691156601,0,.022200001,.075199999,.0061999997,1,0,11.3088788731594
0,27,73,0,3,2.5999999,.0024450549440789,.5164511977846816,2,.034200002,.00040000002,.00040000002,1,0,11.3088788731594
0,29,73,0,3.6,2.5999999,.1138252667084686,1.26945577769934,175.2,.27520001,0,0,1,0,11.3088788731594
0,30,73,0,3,20.5,0,,,0,0,0,1,0,11.3088788731594
0,32,73,0,14.4,19.200001,.2078269786598672,2.693190792132914,200.60001,.68800002,.147,.0198,1,0,11.3088788731594
0,34,73,0,4.4,2.5999999,.0114060435371351,1.249180583215707,108.4,.1992,.00040000002,0,1,0,11.3088788731594
0,36,73,0,0,0,.0475953652273375,.6409463755318203,109,.1198,.003,.00020000001,1,0,11.3088788731594
0,37,73,0,14.2,80.199997,3.859671163713347,7.255100844342366,207.39999,.24419999,2.9171999,.1574,1,0,11.3088788731594
0,38,73,0,5.8,11,.3386372893439903,1.198822816259069,334.60001,.33479998,.0178,.0020000001,1,0,11.3088788731594
0,39,73,0,14.4,50.200001,1.603160927972091,3.838219251186839,751.40002,.75140005,.32440001,.0296,1,0,11.3088788731594
0,42,73,0,17.6,49.400002,.246057132089721,4.984036237708165,1702.4,1.7024,.0048000002,.0014,1,0,11.3088788731594
0,44,73,0,6.8,12.2,.1775722676035789,2.092122810703253,255.8,.34540001,.0096000005,.0016000001,1,0,11.3088788731594
0,45,73,0,2,3.2,0,.7083368022197071,58.799999,.066399999,.0096000005,.0016000001,1,0,11.3088788731594
0,46,73,0,3.4,3.4000001,0,.7567508786656643,0,.77179998,0,0,1,0,11.3088788731594
0,48,73,0,5.6,6.4000001,.0761862032599012,1.345078892442897,440.79999,.50420004,.011600001,.0018,1,0,11.3088788731594
0,49,73,0,4.4,6.4000001,.0400729138042551,2.145862148466519,226.2,.59220004,.00060000003,0,1,0,11.3088788731594
0,50,73,1,0,0,0,,,0,0,0,1,1,11.3088788731594
0,56,73,0,15.6,48.599998,.1015774058735674,5.071900346193432,1714.2,1.7354001,.064800002,.0046000001,1,0,11.3088788731594
0,3,76,0,0,0,.002162162162,.2866095614735544,389,.389,0,0,1,0,.2793479534954733
0,5,76,0,1.2,1.2,.001081081081,.1420807890510981,0,.1848,.00040000002,.00080000004,1,0,.2793479534954733
0,8,76,0,22,7,.326486486462,2.849729729516,62,.061999999,0,0,1,0,.2793479534954733
0,10,76,0,1,2,0,.2509721676795891,1,.001,.00020000001,0,1,0,.2793479534954733
0,11,76,0,0,,.0799837656811924,.269801902076176,,0,0,0,1,0,.2793479534954733
0,12,76,0,0,,.0005643340856409,.0260840938536872,573,.648,.0066,.0020000001,1,0,.2793479534954733
0,13,76,0,0,0,.1388989748493372,.3220683542562966,0,.0112,.003,.0012000001,1,0,.2793479534954733
0,17,76,0,7.8,14.4,.1884029213390462,2.466562354628622,341.20001,.39579999,.0014,.00080000004,1,0,.2793479534954733
0,18,76,0,1.8,0,0,.13170168287258,0,.035599999,0,.00020000001,1,0,.2793479534954733
0,20,76,0,.6,2.2,.0026790365383717,.1457219086498261,61.599998,.066800006,.00040000002,.00020000001,1,0,.2793479534954733
0,22,76,0,3.8,6.8000002,.0071199592900736,.480717815648548,0,.4646,.00040000002,.00080000004,1,0,.2793479534954733
0,23,76,0,1.4,2,0,.210355320024718,0,.0043333336,.00040000002,.00040000002,1,0,.2793479534954733
0,24,76,0,.6,0,0,,0,.0284,0,.00020000001,1,0,.2793479534954733
0,25,76,0,0,0,.0051891891888,.0884336078790344,13.8,.0138,0,0,1,0,.2793479534954733
0,26,76,0,13,9,.624864864818,1.749189189058,,0,0,0,1,0,.2793479534954733
0,27,76,0,0,.2,.0010882090880309,.0034181576282318,0,.011,0,.00020000001,1,0,.2793479534954733
0,29,76,0,1,3.8,.0267834867789179,.1805229585123015,205.2,.28260002,0,0,1,0,.2793479534954733
0,30,76,0,3.5,10.5,.6565900410538112,2.340535401140733,,0,0,0,1,0,.2793479534954733
0,31,76,0,0,,0,,33,.033,.0049999999,.001,1,0,.2793479534954733
0,32,76,0,.8,3.4000001,0,.2018330295911961,0,.18239999,.00020000001,0,1,0,.2793479534954733
0,33,76,0,7.2,22.6,.6054954480791396,1.442696342084463,2.3333333,.0023333333,0,0,1,0,.2793479534954733
0,34,76,0,1,2.8,.0019459459458,.3861531484639571,132.60001,.212,0,.00020000001,1,0,.2793479534954733
0,36,76,0,1.6,1.6,.0067392574953738,.2045655728650918,35.5,.036499999,.00020000001,.00060000003,1,0,.2793479534954733
0,37,76,0,0,0,0,.0130548262571037,0,.0086000003,.00040000002,.00040000002,1,0,.2793479534954733
0,38,76,0,0,,0,.0062937051007541,0,.0020000001,.00060000003,.00060000003,1,0,.2793479534954733
0,39,76,0,6,4.8000002,.1786092261767896,.6690514658955469,,0,.0016000001,.0016000001,1,0,.2793479534954733
0,41,76,0,3.8,18.200001,.4109126495419456,1.308634481613284,543.20001,.54320002,0,0,1,0,.2793479534954733
0,42,76,0,6.2,5,.0356714589542672,.8677188773896971,103,.103,0,0,1,0,.2793479534954733
0,47,76,0,6.8,11.2,.2092518872530291,1.046037834524898,555,.6728,.00020000001,0,1,0,.2793479534954733
0,48,76,0,4.8,9,.0605490349546803,.8608564410390754,105,.1082,.0020000001,.00080000004,1,0,.2793479534954733
0,49,76,0,.8,1.6,.0035552482557508,.3650948280630562,.40000001,.13419999,.00040000002,0,1,0,.2793479534954733
0,50,76,0,3,7.5999999,.0720378665091589,.9614078714236628,22.25,.02225,0,0,1,0,.2793479534954733
0,55,76,0,0,,0,,45,.045000002,0,0,1,0,.2793479534954733
0,56,76,0,18.8,27.4,.5309685013029103,2.553090750874987,1887.2,2.1234,.032200001,.0044,1,0,.2793479534954733
0,1,77,0,0,,0,,,0,0,0,1,0,33.33304160162537
0,3,77,0,22.4,75.599998,2.14570390225127,2.022101409839746,723.20001,.72320002,.0027999999,.0024000001,1,0,33.33304160162537
0,4,77,0,4.8,7.4000001,.0235438372596509,1.734544279471263,63.799999,.18280001,.00060000003,.00020000001,1,0,33.33304160162537
1,5,77,0,10.4,38.599998,.7320212619042661,4.166897290517834,795.59998,1.6966,.0118,.0048000002,1,0,33.33304160162537
0,7,77,0,11,20.200001,.7299089150980795,3.757899199368951,524.40002,.52540004,.0118,.0048000002,1,0,33.33304160162537
0,10,77,0,4,15.2,.0967093502296822,1.831667593952496,1039.4,1.0394,.0144,.0020000001,1,0,33.33304160162537
1,12,77,1,32.4,214.60001,6.414196135632293,13.5569296702018,876.20001,1.1668,16.8878,.43739998,1,1,33.33304160162537
1,13,77,1,22.6,186.8,6.552752445520356,15.39021156019021,596.59998,.64240003,6.1799998,.27060002,1,1,33.33304160162537
0,14,77,0,1.666666666666667,7.6666665,.0391876430120513,1.029008700200825,560,.56,.001,.00040000002,1,0,33.33304160162537
1,17,77,0,8,25.799999,1.120784367605658,3.617984537579938,1028.4,1.316,.060400002,.0061999997,1,0,33.33304160162537
0,18,77,0,13.2,28.799999,.5392947449878523,2.849417774216169,115.8,.16680001,.0018,.0012000001,1,0,33.33304160162537
0,19,77,0,0,1,.0823798626822683,0,,0,.102,.00020000001,1,0,33.33304160162537
0,20,77,0,8.800000000000001,40,1.355918246041086,2.54839574821582,797,.96859998,.011399999,.001,1,0,33.33304160162537
0,21,77,0,21.8,101.2,4.834060990920046,8.953426808575356,272.60001,.2726,1.3202,.081,1,0,33.33304160162537
1,22,77,0,13.4,61.400002,2.34989349732611,7.922802417170429,2061.8,3.5039999,.0118,.0048000002,1,0,33.33304160162537
1,23,77,0,32.2,69.400002,2.364794637950637,6.394734757573884,802.79999,.88920003,.057999998,.0086000003,1,0,33.33304160162537
0,25,77,0,12.6,66.800003,1.705706223541476,.783070931464805,1024.2,1.0829999,.2406,.0138,1,0,33.33304160162537
0,27,77,0,13.8,26,.2123124077110365,4.38899687053506,441.20001,.611,.0018,.0012000001,1,0,33.33304160162537
0,28,77,0,12.2,18.799999,0,,532.20001,.53220004,.0018,.00040000002,1,0,33.33304160162537
0,29,77,0,8.5,16,.3919100253605865,2.114495184882348,653,.74359995,.00040000002,0,1,0,33.33304160162537
0,32,77,0,32,49.200001,1.223206589447439,7.469638868068612,774.20001,1.2278,.40779999,.047200002,1,0,33.33304160162537
0,33,77,0,.6666666666666666,10.666667,0,1.545840508389694,6.8000002,.0068000001,0,0,1,0,33.33304160162537
0,34,77,0,1.75,4.5,.0014302059493449,.7560731747259531,250.60001,.32339999,.0012000001,.00040000002,1,0,33.33304160162537
1,35,77,0,8.800000000000001,86,.8015320692741218,6.268503962850833,717,.71700001,.47999999,.015600001,1,0,33.33304160162537
0,36,77,0,14.2,21.4,.2185842591046965,2.000467875721663,569.59998,.59279996,.0146,.0061999997,1,0,33.33304160162537
1,37,77,1,36,227.2,8.977384464097591,18.02106624349123,640.40002,.65420002,10.633,.36360002,1,1,33.33304160162537
0,38,77,0,7.4,42,3.891634572914869,4.373895076461467,1543.8,1.5438,.065199994,.0096000005,1,0,33.33304160162537
1,39,77,0,22.8,95,1.962130809883794,4.646564215155693,783,1.0658001,.96619999,.048599999,1,0,33.33304160162537
0,41,77,0,0,,0,.0669352013002909,,0,0,0,1,0,33.33304160162537
1,42,77,0,31.6,79.400002,.5991742273195021,9.425621330962258,3570.2,3.5702,.0166,.0022,1,0,33.33304160162537
0,43,77,0,2,1,0,,29.5,.0295,0,0,1,0,33.33304160162537
0,44,77,0,9.6,28.6,.2622888868877575,4.387553623435065,556.79999,.7374,.0118,.0048000002,1,0,33.33304160162537
0,45,77,0,3.5,6.75,.021739130430043,1.397503989038563,180,.18460001,.0118,.0048000002,1,0,33.33304160162537
0,46,77,0,4,11.8,.1797208398718636,1.531024675869021,179,1.0425999,0,0,1,0,33.33304160162537
0,47,77,0,0,,0,,0,.003,.0033333332,0,1,0,33.33304160162537
1,48,77,0,8.800000000000001,42,0,,1549.4,1.704,.051200002,.010600001,1,0,33.33304160162537
0,49,77,0,0,,0,,0,.020333335,0,0,1,0,33.33304160162537
0,50,77,0,14.2,23.799999,0,.8763215758304684,0,.0032500001,0,0,1,0,33.33304160162537
1,56,77,0,31.6,188,2.870840580131621,14.97370122153202,3676.6001,3.7718,.2534,.039799999,1,0,33.33304160162537
0,1,78,0,0,6,0,,,0,0,0,1,0,13.31316305364917
0,2,78,0,25.2,105.6,3.632327306221146,9.943950375716543,431.79999,.43179998,.24360001,.041000001,1,0,13.31316305364917
0,3,78,0,4.4,29.799999,.0014302059493449,2.639843070208977,278,.278,0,0,1,0,13.31316305364917
0,4,78,0,3,2,0,,10.8,.0704,.00080000004,0,1,0,13.31316305364917
0,5,78,0,5,11,.0060782967011859,1.19637172069985,204.39999,.338,.00060000003,.001,1,0,13.31316305364917
0,7,78,0,10,30.4,.3982851529693264,2.350186222993882,142,.142,.00060000003,.001,1,0,13.31316305364917
0,9,78,0,0,,0,.0255113984221074,,0,.003,.00050000002,1,0,13.31316305364917
0,10,78,0,2.2,8.3999996,.1105597527084401,.2459536820481723,211.60001,.21160001,.0027999999,.00080000004,1,0,13.31316305364917
0,12,78,0,28.6,163,3.811917742435051,10.80909664153871,632.40002,.81999999,3.0128,.1602,1,0,13.31316305364917
0,13,78,0,18.2,86.400002,1.836714585976007,6.700474005833508,594.20001,.61140001,2.5426002,.13680001,1,0,13.31316305364917
0,15,78,0,0,,0,,0,0,.014,.0024999999,1,0,13.31316305364917
0,16,78,0,.6666666666666666,1,0,,160.60001,.1798,.16599999,.029999999,1,0,13.31316305364917
1,17,78,0,16.6,48,.2751988358618913,4.461336198377866,583,.58340001,.0026,.0027999999,1,0,13.31316305364917
0,18,78,0,11.8,19.4,.2344646364094259,2.023032823073312,94.400002,.1234,.00040000002,.0016000001,1,0,13.31316305364917
0,20,78,0,6.8,27,.5581050765243742,1.871546536673777,320.60001,.41579998,.0040000002,.00040000002,1,0,13.31316305364917
0,21,78,0,7,24.6,.3111146601838667,1.835671406908122,171,.171,.14300001,.0146,1,0,13.31316305364917
0,22,78,0,7.2,24.799999,.3750211825968654,1.701403073588782,263.60001,.667,.00060000003,.001,1,0,13.31316305364917
0,23,78,0,14,39.400002,.498947367423251,3.016524840105626,363,.50339997,.0014,.0024000001,1,0,13.31316305364917
0,25,78,0,7.2,21.4,.2004583415601525,1.679536252447386,745,.7464,.043599997,.0034,1,0,13.31316305364917
0,26,78,0,1,4.25,.0260971951550434,.7246801367498882,0,.0054000001,0,0,1,0,13.31316305364917
0,27,78,0,1,.5,0,.07362637360467,0,.0049999999,0,0,1,0,13.31316305364917
0,28,78,0,2.5,4.75,.054476934117967,.4931541157484423,93,.093000002,.00075000001,.00025000001,1,0,13.31316305364917
0,29,78,0,3.6,5,.0041208791196644,.5945482276232151,209,.20919999,0,0,1,0,13.31316305364917
0,30,78,0,2,1,0,,,0,0,0,1,0,13.31316305364917
0,31,78,0,20,97.400002,2.919119436720224,7.7114329483439,296.79999,.29679999,.4316,.047800001,1,0,13.31316305364917
0,32,78,0,14.4,30.200001,.0470788110760314,2.958012879490294,103.6,.2332,.088199995,.017000001,1,0,13.31316305364917
0,33,78,0,.8,3.8,.0836699213743025,.5448444346017254,0,.0024000001,0,0,1,0,13.31316305364917
0,34,78,0,6.8,19.6,.2492551749118094,1.809527910745216,122.6,.2086,0,.00040000002,1,0,13.31316305364917
0,35,78,0,10.4,61.400002,.9619936309872862,4.228226438613127,623.40002,.62340003,.064599998,.0032000002,1,0,13.31316305364917
0,36,78,0,3.8,8.6000004,.0115384615350602,.8825893745690817,99.800003,.17119999,.0026,.001,1,0,13.31316305364917
0,37,78,0,12.6,70,1.434989808634358,5.640445006781519,170,.1858,1.6878,.1186,1,0,13.31316305364917
0,38,78,0,5.4,14.6,.1812648188216113,.9315582067874871,388.79999,.3888,.012800001,.00060000003,1,0,13.31316305364917
0,39,78,0,6.6,16.799999,.0594975016113099,1.598176979003446,328.60001,.33720002,.1156,.017999999,1,0,13.31316305364917
0,41,78,0,1,0,0,.0390624999829014,0,0,0,0,1,0,13.31316305364917
0,42,78,0,17.2,48.400002,.4311979250327735,2.927059556615737,1349.4,1.3494,.00080000004,.00040000002,1,0,13.31316305364917
0,43,78,0,0,,0,,12,.012,0,0,1,0,13.31316305364917
0,44,78,0,5.8,11,.0685894092915365,1.090600215482483,74.400002,.15260001,.00060000003,.001,1,0,13.31316305364917
