Reputation,LuFid,EinheitlicheID,Exz_gefoerdert_FJ,Profs,Mitarbeiter,Drittmitteleinnahmen,Grundmittel,DiplBaMa,StudierendeGesamt,Zitationen,Publikationen,Foerderphase,FoerderungPhase1,DM_DFG_Mittel
0,25,95,0,11.4,55.799999,.7565162229642535,5.373371499128846,1504.6,1.5045999,.0458,.0099999998,1,0,3.545363581865254
0,26,95,0,3.4,11,.0008928571424663,.2847879680327892,859,.8858,0,0,1,0,3.545363581865254
0,31,95,0,17.6,134.8,5.493904334433183,8.426333226732583,742.79999,.7428,.1164,.019399999,1,0,3.545363581865254
0,32,95,0,8,22.4,.0446346542217993,2.566843418911038,94,.093999997,.022799999,.0049999999,1,0,3.545363581865254
0,33,95,0,0,0,.0614145083145769,.5695710045735038,,0,0,0,1,0,3.545363581865254
0,37,95,0,5,23.4,.6073210676999193,2.390152547024898,0,0,.39139998,.0614,1,0,3.545363581865254
0,38,95,0,.8,2,.0221677242870963,.3033586005211077,,0,.001,.00020000001,1,0,3.545363581865254
0,41,95,0,.4,.40000001,0,.3909668012951419,,0,0,0,1,0,3.545363581865254
0,42,95,0,2,5.8000002,0,,,0,0,.00020000001,1,0,3.545363581865254
0,48,95,0,0,,.0005494505492886,.0068649885568557,,0,.00050000002,0,1,0,3.545363581865254
0,51,95,0,1,4.8000002,0,,64,.064000003,.0014,.00040000002,1,0,3.545363581865254
0,55,95,0,0,,0,,512.79999,.51279998,0,0,1,0,3.545363581865254
0,56,95,0,12.4,44.799999,.6721867597859671,4.483990937853052,847.20001,.84720004,.0038000001,.0018,1,0,3.545363581865254
0,5,96,0,0,,0,,0,.0026666666,0,0,1,0,9.854988932084927
0,6,96,0,12.2,30.6,.8562159349176079,7.838167271485712,580.40002,.58040005,0,0,1,0,9.854988932084927
0,8,96,0,9.4,47.200001,1.860279179789938,.0617559523539204,373.60001,.52359998,.00040000002,.00060000003,1,0,9.854988932084927
0,11,96,0,0,,0,0,,0,0,0,1,0,9.854988932084927
0,12,96,0,12.4,81,2.424140859049464,4.901040981003656,427.39999,.51440001,1.212,.044,1,0,9.854988932084927
0,13,96,0,11.4,71.199997,1.953154269478406,3.776365832501773,420.79999,.4788,1.5006,.066599995,1,0,9.854988932084927
0,15,96,0,14,63.200001,2.100891212031911,4.38286810098194,433,.45739999,.1372,.012800001,1,0,9.854988932084927
0,17,96,0,1.5,9,0,.0697950697816236,331.60001,.33160001,.0018,.00060000003,1,0,9.854988932084927
0,25,96,0,21.2,78.199997,2.571829012714648,5.97847509128734,787.20001,.80180001,.15980001,.0136,1,0,9.854988932084927
0,26,96,0,0,,0,,0,0,0,0,1,0,9.854988932084927
0,31,96,0,18.4,128.2,6.834948194820932,6.488261625270661,457.79999,.4844,.51279998,.064599998,1,0,9.854988932084927
0,32,96,0,17.8,51.799999,1.771229090290116,3.900381553873725,556.79999,.65440005,.2586,.031399999,1,0,9.854988932084927
0,33,96,0,0,,0,.004324324324,.2,.00020000001,0,0,1,0,9.854988932084927
0,36,96,0,0,,0,,0,0,.00020000001,0,1,0,9.854988932084927
0,37,96,0,19.4,100.6,6.767724696343549,3.351341425237601,366,.39399999,2.1458001,.1078,1,0,9.854988932084927
0,38,96,0,1.5,2,0,.004324324324,0,.00066666666,.0074999998,.00025000001,1,0,9.854988932084927
0,39,96,0,1,1,0,.004324324324,0,0,.0122,.0014,1,0,9.854988932084927
0,40,96,0,7.8,29.200001,.7907516889525228,.0598958333071156,428.20001,.42820001,0,0,1,0,9.854988932084927
0,41,96,0,0,2,0,.004324324324,,0,0,0,1,0,9.854988932084927
0,42,96,0,2,2,0,,227,.227,0,0,1,0,9.854988932084927
0,48,96,0,4.4,10.4,.3269458078039622,.6265940593192442,0,.0294,.00040000002,0,1,0,9.854988932084927
0,49,96,0,.3333333333333333,0,.1810103380388783,.2887774986090654,0,.018999999,.00020000001,0,1,0,9.854988932084927
0,55,96,0,0,,0,,973.79999,.9738,0,0,1,0,9.854988932084927
0,56,96,0,9.199999999999999,35,.5882078359488691,3.523193399159013,340.79999,.34260002,.041999999,.0070000002,1,0,9.854988932084927
0,1,97,0,53.2,344.20001,1.289939611543205,7.368173837929413,,0,0,0,1,0,20.8487374422941
0,2,97,0,34.66666666666666,284.33334,9.725382134653174,24.16502619980441,968.40002,.99419999,1.3271999,.093999997,1,0,20.8487374422941
0,6,97,0,23,121.8,1.506501820784376,8.93003812854441,1207.4,1.2074001,0,0,1,0,20.8487374422941
0,8,97,0,19.2,178.8,6.198352643151027,12.38232659894998,799,.98079997,.010199999,.0018,1,0,20.8487374422941
0,12,97,1,5.666666666666667,34.333332,2.334515669756233,2.951068935101535,553.20001,.59500003,8.7840004,.285,1,1,20.8487374422941
1,13,97,1,24.2,298,10.89653184236719,14.46018279335193,610.20001,.61220002,9.1686001,.234,1,1,20.8487374422941
1,15,97,0,31,247,9.983649609021203,15.52708039706808,1697,1.7640001,.35520002,.030400001,1,0,20.8487374422941
0,16,97,0,1.666666666666667,17,1.145824189880346,1.139548031731271,361,.51820004,.68359995,.0416,1,0,20.8487374422941
0,17,97,0,4.25,15.75,.1556597787880246,.866112352853843,0,.13566667,.0046000001,.00020000001,1,0,20.8487374422941
0,19,97,0,16,87,3.522436317629804,7.873258683382692,399.60001,.3996,.16339999,.0154,1,0,20.8487374422941
0,20,97,0,2.5,8,.0832022310983357,.5703530112171171,294.33334,.34599999,.0144,.00080000004,1,0,20.8487374422941
0,21,97,0,3.5,38,.2066401273463081,1.663326013573541,151.2,.1512,1.4098001,.059,1,0,20.8487374422941
0,23,97,0,1,0,0,,,0,.0040000002,0,1,0,20.8487374422941
0,25,97,0,29,241.60001,9.393935621248497,12.43391099717948,2076.8,2.1013999,.49439999,.035,1,0,20.8487374422941
0,26,97,0,.6666666666666666,.33333334,0,.4544907846744322,77.400002,.077399999,0,0,1,0,20.8487374422941
0,27,97,0,1,1,0,,,0,0,0,1,0,20.8487374422941
0,29,97,0,0,,0,,62.599998,.062600002,0,.00020000001,1,0,20.8487374422941
0,30,97,0,4,34,.5953121271540103,1.269001052929371,296.60001,.29660001,0,0,1,0,20.8487374422941
1,31,97,1,28.6,434.20001,22.51525726788653,23.3571537995794,2688,2.7950001,1.6251999,.099399999,1,1,20.8487374422941
0,32,97,0,23.8,81.599998,2.243682558176622,6.826356608971447,762.59998,.8096,.2836,.046599999,1,0,20.8487374422941
0,33,97,0,0,1,0,.2160104158847828,,0,0,0,1,0,20.8487374422941
0,35,97,0,0,,0,.269751692936357,,0,.237,.0089999996,1,0,20.8487374422941
0,36,97,0,0,,0,.2305204119515474,,0,.0026666666,0,1,0,20.8487374422941
1,37,97,1,34.6,266,15.94461577940834,15.11326810884476,767.20001,.77179998,12.5876,.472,1,1,20.8487374422941
0,38,97,0,7.4,48.799999,1.792054569097709,.7151949026482241,,0,.059599999,.0027999999,1,0,20.8487374422941
0,39,97,0,0,,.2189957319907303,.3262138481683079,,0,.18275,.0099999998,1,0,20.8487374422941
0,41,97,0,0,,0,.0237512065539637,,0,0,0,1,0,20.8487374422941
0,42,97,0,0,1,0,,29,.028999999,.0053333333,.00033333333,1,0,20.8487374422941
0,46,97,0,3,20,0,,,0,0,0,1,0,20.8487374422941
0,47,97,0,0,,.0366132723032304,.026945273021176,,0,.001,0,1,0,20.8487374422941
0,48,97,0,2,6,0,,0,.0013333333,.0080000004,.00033333333,1,0,20.8487374422941
0,49,97,0,4.8,23.4,.5657681640987784,6.372131613314558,926,1.2066,0,0,1,0,20.8487374422941
0,50,97,0,0,,0,.178866192303461,,0,0,0,1,0,20.8487374422941
0,51,97,0,0,,0,,492.20001,.49220002,.0394,.0052,1,0,20.8487374422941
0,52,97,0,7.4,51.799999,1.659449359380507,2.28632479881283,159.2,.1592,0,0,1,0,20.8487374422941
0,55,97,0,0,,0,,57.599998,.057599999,0,0,1,0,20.8487374422941
0,56,97,0,4.5,39.75,4.573309912792037,4.406425649894419,627.40002,.6444,.0656,.0074,1,0,20.8487374422941
0,3,119,0,8.199999999999999,30.200001,.9117412703314983,4.367790389694617,427.79999,.4278,.00040000002,.00020000001,1,0,29.39606308412493
0,5,119,0,2,8.333333,.1832861244119408,.433632688181652,413.79999,.7428,.0104,.0014,1,0,29.39606308412493
0,6,119,0,18.6,64.599998,.3901505777868841,7.077841788529981,1521.2,1.5211999,0,0,1,0,29.39606308412493
0,8,119,0,20.8,255.60001,13.18793643703729,12.84795840831523,903.40002,.9034,.016799999,.0022,1,0,29.39606308412493
0,12,119,0,10.6,69,1.800376552175034,5.065411346618846,376.20001,.37620002,2.2653999,.064000003,1,0,29.39606308412493
0,13,119,0,19.4,163.2,4.592820471014205,11.50262725943861,410.60001,.43360001,3.9431999,.14219999,1,0,29.39606308412493
1,15,119,0,12.6,159,7.427399766936746,6.806694240493662,1181.2,1.1811999,.2052,.023600001,1,0,29.39606308412493
0,17,119,0,1.4,7.8000002,.0055306209469356,.486757078209422,207.60001,.21160001,.0024000001,0,1,0,29.39606308412493
0,20,119,0,2.2,15.8,.339776667177191,1.325967118433495,232.39999,.2816,.0099999998,.0016000001,1,0,29.39606308412493
0,21,119,0,4.6,16.6,.1934867390138681,1.842589451316411,72,.071999997,.42300001,.035799999,1,0,29.39606308412493
0,22,119,0,3,7.6666665,.005623012350244,.6050380128355257,402.79999,.6864,.0104,.0014,1,0,29.39606308412493
0,23,119,0,6.2,10.8,.1136466864250346,1.554636065588259,249.8,.34620002,.00060000003,.00060000003,1,0,29.39606308412493
0,25,119,1,16.6,130.2,2.494549351280241,9.204441654009171,1315.6,1.3176,.17039999,.019399999,1,1,29.39606308412493
0,26,119,0,0,2,0,.0776359085656469,,0,0,0,1,0,29.39606308412493
0,28,119,0,0,2,.0543086204186662,.1493670188244498,,0,.00020000001,.00020000001,1,0,29.39606308412493
0,29,119,0,1.6,4.4000001,.0053958535647566,.4897394860834973,197.2,.1972,0,0,1,0,29.39606308412493
1,31,119,0,40.6,660.20001,43.89763646738275,46.29076673882012,3075,3.075,2.1322,.1618,1,0,29.39606308412493
0,32,119,0,14.8,50.599998,.3517279687142494,4.275047800130539,234,.39320001,.61400002,.07,1,0,29.39606308412493
0,33,119,0,0,,0,.1327766743051404,,0,0,0,1,0,29.39606308412493
0,34,119,0,3,27,0,,,0,.00066666666,.00033333333,1,0,29.39606308412493
0,36,119,0,2,9.6000004,.1968209531600151,.6213025508507769,118.2,.1362,.0027999999,.00060000003,1,0,29.39606308412493
0,37,119,0,16.6,132.39999,4.543066627089986,10.02868521801163,493,.50760001,5.3736,.2906,1,0,29.39606308412493
0,38,119,0,2,12,.2594271471780858,1.409596615397603,229.8,.25060001,.0162,.0024000001,1,0,29.39606308412493
0,39,119,0,0,0,.0009153318075808,.0083001701526131,,0,.068599999,.0024000001,1,0,29.39606308412493
0,40,119,0,6.6,48.400002,1.170252885185168,3.188939417336242,,0,.0055999998,.00040000002,1,0,29.39606308412493
0,41,119,0,.2,1.4,0,.2233804512393661,,0,0,0,1,0,29.39606308412493
0,44,119,0,2,8,.0350527968907854,.3271906977135974,117,.23339999,.0104,.0014,1,0,29.39606308412493
0,46,119,0,0,,.0870491474504492,.1334526043875342,,0,0,0,1,0,29.39606308412493
0,48,119,0,3.2,18.200001,.2315323620948466,.9865029460010155,171.39999,.1714,.0052,.00080000004,1,0,29.39606308412493
0,49,119,0,3.2,16.799999,.1199374852286077,1.558685971273998,209,.30000001,0,0,1,0,29.39606308412493
0,50,119,0,0,10,.1650098188291086,1.082845367744753,,0,0,0,1,0,29.39606308412493
0,51,119,0,13.2,173.39999,11.28844040569532,10.23412084496952,1974,1.974,.0414,.0093999999,1,0,29.39606308412493
0,52,119,0,4.4,37.200001,1.009421642411023,3.127438391820554,148.60001,.14860001,0,0,1,0,29.39606308412493
0,55,119,0,.6666666666666666,48.666668,7.987803635151868,.7116372240791591,,0,0,0,1,0,29.39606308412493
0,56,119,1,10.8,48.599998,.7050707210905334,3.42476036724978,1292.8,1.2928001,.043000001,.003,1,1,29.39606308412493
