Reputation,LuFid,EinheitlicheID,Exz_gefoerdert_FJ,Profs,Mitarbeiter,Drittmitteleinnahmen,Grundmittel,DiplBaMa,StudierendeGesamt,Zitationen,Publikationen,DM_DFG_Mittel,FoerderungPhase1
0,8,82,0,17.2,195,10.49989316091607,14.93112025489988,786.59998,.85299999,.0298,.0044,68.62528182287315,0
0,9,82,0,17,247.8,17.93085613297947,15.07107333260331,966.79999,.96679997,.18000001,.019399999,68.62528182287315,0
0,10,82,0,0,,0,,499,.49900001,.001,0,68.62528182287315,0
0,12,82,0,18.2,110.8,4.246945059929331,6.083638186632094,807,.94080001,4.822,.14739999,68.62528182287315,0
1,13,82,0,22.4,248.39999,9.221470442466703,10.77659150290678,669.20001,.7816,9.3295994,.24519999,68.62528182287315,0
1,15,82,0,22.4,363.20001,26.56154877908142,15.51930246896559,1763.2,1.7772,.53720003,.0392,68.62528182287315,1
0,17,82,0,3,6.8000002,.0450688772542721,.6475198394797068,83.599998,.0836,.0274,.0027999999,68.62528182287315,0
0,18,82,0,0,1,0,.0312519131151582,0,0,.00060000003,.00060000003,68.62528182287315,0
0,20,82,0,4,23,.5834994169307609,1.559843004558434,613.20001,.61320001,.019200001,.0020000001,68.62528182287315,0
0,21,82,0,10.8,81,3.82022095145413,4.145922050485364,528.79999,.52880001,.99759996,.062600002,68.62528182287315,0
0,22,82,0,9.4,45,1.287171061691187,2.175040727057214,263,.66759998,.0074,.0012000001,68.62528182287315,0
0,23,82,0,5.4,17.4,.2091828430314144,1.14042365721575,145.8,.32660002,.010199999,.0014,68.62528182287315,0
1,25,82,1,24.4,206,10.49849686816726,6.813155628796795,2042,2.0783999,.62359995,.0502,68.62528182287315,1
0,26,82,0,.8,3,0,,319,.32260001,0,0,68.62528182287315,0
0,27,82,0,3.2,7.1999998,.0693485695786332,.4786146170616489,0,.0722,.00060000003,.00060000003,68.62528182287315,0
0,28,82,0,0,,0,,73,.072999999,.00040000002,.00020000001,68.62528182287315,0
0,29,82,0,1,2.4000001,.1163666313225817,.540171026780101,49.200001,.049200002,0,0,68.62528182287315,0
1,31,82,1,43.8,860.20001,75.35478275202254,37.09108601027182,6396.2002,6.4310002,4.5297999,.2568,68.62528182287315,1
0,32,82,0,28.2,113.8,1.803754339523973,8.446876532741548,510.60001,.79100001,.86620003,.0792,68.62528182287315,0
0,33,82,0,0,0,.036902030861623,.721348745756259,13.5,.0135,0,0,68.62528182287315,0
0,36,82,0,3.6,13,.4732530621839691,.5886231658301907,87,.086999997,.0082,.0027999999,68.62528182287315,0
1,37,82,0,28.8,161.60001,7.217484053857597,8.496540019216216,999.79999,1.0591999,11.5516,.36379999,68.62528182287315,0
0,38,82,0,3.4,8.8000002,.1960980331061567,.7136851374167631,277,.28479999,.084600002,.0034,68.62528182287315,0
0,39,82,0,4.4,20.799999,.4085624148287135,1.433810899538543,138.39999,.13839999,1.3232,.065199994,68.62528182287315,0
0,40,82,0,1.8,6,0,,,0,.0054000001,.001,68.62528182287315,0
0,41,82,0,0,,0,,119.25,.11925,0,0,68.62528182287315,0
0,42,82,0,1,5.4000001,0,,,0,.0144,.00040000002,68.62528182287315,0
0,44,82,0,3,12.4,.0787940969357028,.9670044427029683,28.4,.26120001,.0074,.0012000001,68.62528182287315,0
0,45,82,0,0,,0,.9168803328461494,,0,.0049999999,.001,68.62528182287315,0
0,47,82,0,1,4.1999998,0,,,0,.0016000001,.00020000001,68.62528182287315,0
0,48,82,0,4,18.6,.395780883491038,.8839540427551044,296.60001,.29660001,.016799999,.0027999999,68.62528182287315,0
0,49,82,0,0,0,0,,,0,.0020000001,0,68.62528182287315,0
0,50,82,0,0,6.4000001,.4243515889869542,2.070456021601395,359.39999,.3594,0,0,68.62528182287315,0
0,51,82,0,7.4,164,0,,148,.15539999,.088599995,.0044,68.62528182287315,0
0,54,82,0,0,,0,,3224.3333,3.2243333,.091666661,.025333334,68.62528182287315,0
0,55,82,0,0,,0,,1131,1.131,0,0,68.62528182287315,0
0,56,82,0,21.2,140.39999,2.587111815907385,7.537841744341089,915.40002,1.0496,.20660001,.0244,68.62528182287315,0
0,9,86,0,15.4,141,7.682250932491685,6.78756598108374,449.39999,.44940001,.057400003,.0136,8.63831405196111,0
0,12,86,0,1,11,0,,,0,.077,.0040000002,8.63831405196111,0
0,13,86,0,8.4,82.199997,2.856577552108044,3.340578374339661,199.39999,.19939999,.79120004,.061799999,8.63831405196111,0
0,15,86,0,2,12.8,.4250376242067894,1.010859798184755,,0,.0086000003,0,8.63831405196111,0
0,20,86,0,0,,0,,247.39999,.2474,.0126,.001,8.63831405196111,0
0,21,86,0,10,68.400002,2.17143841134078,5.172482846249571,442,.442,.80240005,.044400003,8.63831405196111,0
0,25,86,0,4,10.8,.2481263336896788,.8898763881853671,71.599998,.071599998,.048599999,.0064000003,8.63831405196111,0
0,26,86,0,1,10,0,.5606601369685948,,0,0,0,8.63831405196111,0
0,31,86,0,20.2,314.60001,22.16392232631088,7.685629774251132,1460,1.46,.6552,.065400004,8.63831405196111,0
0,32,86,0,8.800000000000001,24.799999,.1167659355100579,2.217292953235812,215,.215,.1434,.012,8.63831405196111,0
0,33,86,0,0,,0,,213.60001,.21360001,0,0,8.63831405196111,0
0,37,86,0,3.6,41.599998,1.100956219599308,1.48080244660704,9,.0089999996,.51540005,.0352,8.63831405196111,0
0,41,86,0,0,,0,,70.800003,.070800006,0,0,8.63831405196111,0
0,42,86,0,0,,0,,5.3333335,.0053333333,0,0,8.63831405196111,0
0,51,86,0,0,,0,,188.2,.1882,.0014,0,8.63831405196111,0
0,54,86,0,0,,0,,323.5,.32350001,.0065000001,.001,8.63831405196111,0
0,55,86,0,0,,.0319438085278895,0,288.60001,.2886,0,0,8.63831405196111,0
0,56,86,0,15,62.400002,.9420939064213507,3.57297321897297,826.20001,.82620001,.057,.0041999999,8.63831405196111,0
0,2,87,0,3.25,24.5,.77768731351874,1.686520338934044,464.66666,.46466666,.73874998,.033,39.38558058711514,0
0,3,87,0,3.2,5.1999998,.088598279312061,.5375905067546894,308.75,.30875,.00060000003,.00080000004,39.38558058711514,0
0,4,87,0,0,0,0,0,,0,0,0,39.38558058711514,0
0,5,87,0,1.666666666666667,1.3333334,0,.258645153315974,4.4000001,.0068000001,.0112,.0034,39.38558058711514,0
0,6,87,0,21.8,84.599998,2.041589903993807,6.233527867350625,1475.2,1.4751999,0,.00040000002,39.38558058711514,0
0,7,87,0,0,0,0,,,0,.0070000002,.0060000001,39.38558058711514,0
0,8,87,0,10.8,53.599998,1.842094848901043,4.192595899367182,676.79999,.741,.023399999,.0035999999,39.38558058711514,0
0,9,87,0,0,.5,0,.1856684292623538,,0,.0405,.001,39.38558058711514,0
0,10,87,0,1,2,.0007804370446256,.3148404393644542,452,.45199999,.0055,0,39.38558058711514,0
0,11,87,0,0,0,0,,,0,0,0,39.38558058711514,0
0,12,87,0,1.2,.60000002,.0246796406952089,.2660147239996026,359,.36899999,3.1138,.088199995,39.38558058711514,0
0,13,87,1,23,179.2,12.28082187598772,6.454926556350504,747.59998,.764,6.7596002,.15460001,39.38558058711514,1
0,14,87,0,0,0,0,,20.333334,.020333335,.00066666666,0,39.38558058711514,0
0,15,87,0,27.2,182.60001,10.3976396616953,9.613284346895632,1395,1.4272,.8628,.064800002,39.38558058711514,0
0,16,87,0,1.75,5,.0392449018433659,.4508650061181625,0,.14033332,.10625,.0077499999,39.38558058711514,0
0,17,87,0,10,18.6,.2447267981733359,1.580263777434522,207.39999,.20739999,.014,.00080000004,39.38558058711514,0
0,20,87,0,0,0,0,,2.5999999,.0041999999,.012,.001,39.38558058711514,0
0,21,87,0,7,17.4,.6419465016171445,2.330180739836238,158.8,.15880001,1.2358,.043000001,39.38558058711514,0
0,22,87,0,7,9,.0127858184119899,1.475389149298533,406.79999,.51959997,.0112,.0034,39.38558058711514,0
0,23,87,0,10.2,12,.7053438033559714,1.778431606962492,363.20001,.47579998,.0093999999,.0046000001,39.38558058711514,0
0,25,87,0,24.2,307,19.46563331866349,7.333401667427341,1918.8,1.9188,.43520001,.044599999,39.38558058711514,0
0,26,87,0,13.8,94.400002,5.220686411835753,5.307047113630116,559,.58240002,0,0,39.38558058711514,0
0,29,87,0,4,5,.1395472193063251,.6110789724073331,220.33333,.22033332,0,0,39.38558058711514,0
0,30,87,0,17.5,78.25,2.800541084797261,4.399784279310309,687,.74733329,0,0,39.38558058711514,0
0,31,87,0,45.2,362.20001,18.53709876826276,21.25698131381727,3599.8,3.704,2.5502,.13839999,39.38558058711514,0
1,32,87,1,32.6,129.39999,12.03843879449762,8.182491200587615,1369.2,1.4006,.9048,.079999998,39.38558058711514,1
0,33,87,0,1,10,.6412344648109257,.377356389839302,131,.131,0,0,39.38558058711514,0
0,34,87,0,1.75,.25,.0068660651352374,.1671771275220963,128.66667,.12866667,.001,.0020000001,39.38558058711514,0
